#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Borussia Dortmund,BVB,2,2,0,0,7:2,5,6
2,Bayern München,FCB,2,2,0,0,6:2,4,6
3,Bor. Mönchengladbach,BMG,2,2,0,0,4:1,3,6
4,1. FSV Mainz 05,M05,2,2,0,0,3:1,2,6
5,RB Leipzig,RBL,2,1,1,0,4:3,1,4
5,VfL Wolfsburg,WOB,2,1,1,0,4:3,1,4
7,1899 Hoffenheim,TSG,1,1,0,0,3:1,2,3
8,Hertha BSC,BSC,1,1,0,0,1:0,1,3
9,Fortuna Düsseldorf,F95,2,1,0,1,3:3,0,3
10,Werder Bremen,SVW,2,0,2,0,2:2,0,2
11,1. FC Nürnberg,FCN,1,0,1,0,1:1,0,1
11,FC Augsburg,FCA,1,0,1,0,1:1,0,1
13,Hannover 96,H96,1,0,1,0,0:0,0,1
14,SC Freiburg,SCF,2,0,1,1,3:5,-2,1
15,Eintracht Frankfurt,SGE,1,0,0,1,1:2,-1,0
16,Bayer Leverkusen,B04,1,0,0,1,1:3,-2,0
17,FC Schalke 04,S04,1,0,0,1,0:2,-2,0
18,VfB Stuttgart,VFB,1,0,0,1,0:3,-3,0
