#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,3,3,0,0,15:2,13,9
2,Borussia Dortmund,BVB,3,3,0,0,12:6,6,9
3,1. FSV Mainz 05,M05,3,2,1,0,4:0,4,7
4,1. FC Köln,KOE,3,2,1,0,6:3,3,7
5,VfL Wolfsburg,WOB,3,2,1,0,3:1,2,7
6,1. FC Union Berlin,FCU,3,1,2,0,3:2,1,5
7,Bor. Mönchengladbach,BMG,2,1,1,0,4:2,2,4
8,SC Freiburg,SCF,2,1,1,0,3:2,1,4
9,Bayer Leverkusen,B04,2,1,0,1,7:4,3,3
10,VfB Stuttgart,VFB,3,1,0,2,8:7,1,3
11,RB Leipzig,RBL,2,1,0,1,5:4,1,3
12,Hertha BSC,BSC,2,1,0,1,3:3,0,3
12,VfL Bochum,BOC,2,1,0,1,3:3,0,3
14,Arminia Bielefeld,DSC,3,0,3,0,1:1,0,3
15,FC Augsburg,FCA,3,1,0,2,2:8,-6,3
16,Eintracht Frankfurt,SGE,2,0,2,0,1:1,0,2
17,1899 Hoffenheim,TSG,2,0,1,1,2:4,-2,1
18,SpVgg Greuther Fürth,SGF,2,0,1,1,1:3,-2,1
