#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,VfB Stuttgart,VFB,1,1,0,0,5:1,4,3
2,Bayer Leverkusen,B04,1,1,0,0,4:0,4,3
2,RB Leipzig,RBL,1,1,0,0,4:0,4,3
4,Borussia Dortmund,BVB,1,1,0,0,5:2,3,3
5,1. FC Köln,KOE,1,1,0,0,3:1,2,3
6,VfL Bochum,BOC,1,1,0,0,2:0,2,3
7,Bayern München,FCB,1,1,0,0,3:2,1,3
8,SC Freiburg,SCF,1,1,0,0,2:1,1,3
9,1. FSV Mainz 05,M05,1,1,0,0,1:0,1,3
9,VfL Wolfsburg,WOB,1,1,0,0,1:0,1,3
11,1899 Hoffenheim,TSG,1,0,1,0,2:2,0,1
12,1. FC Union Berlin,FCU,1,0,1,0,1:1,0,1
12,Bor. Mönchengladbach,BMG,1,0,1,0,1:1,0,1
12,SpVgg Greuther Fürth,SGF,1,0,1,0,1:1,0,1
15,Arminia Bielefeld,DSC,1,0,1,0,0:0,0,1
15,Eintracht Frankfurt,SGE,1,0,1,0,0:0,0,1
17,Hertha BSC,BSC,1,0,0,1,1:2,-1,0
18,FC Augsburg,FCA,1,0,0,1,0:4,-4,0
