#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,14,11,1,2,42:12,30,34
2,Borussia Dortmund,BVB,13,11,0,2,40:18,22,33
3,1. FSV Mainz 05,M05,14,9,3,2,28:8,20,30
4,RB Leipzig,RBL,14,9,2,3,35:15,20,29
5,1899 Hoffenheim,TSG,13,8,3,2,28:14,14,27
6,SC Freiburg,SCF,13,7,4,2,24:14,10,25
7,1. FC Köln,KOE,14,7,4,3,21:17,4,25
8,1. FC Union Berlin,FCU,13,7,4,2,18:14,4,25
9,VfL Bochum,BOC,14,7,3,4,19:14,5,24
10,Bayer Leverkusen,B04,13,7,2,4,33:20,13,23
11,Bor. Mönchengladbach,BMG,13,6,3,4,23:21,2,21
12,FC Augsburg,FCA,13,5,4,4,19:20,-1,19
13,VfB Stuttgart,VFB,14,5,3,6,25:28,-3,18
14,Hertha BSC,BSC,14,5,3,6,20:27,-7,18
15,VfL Wolfsburg,WOB,14,5,2,7,14:19,-5,17
16,Eintracht Frankfurt,SGE,13,4,4,5,16:17,-1,16
17,SpVgg Greuther Fürth,SGF,14,3,5,6,13:24,-11,14
18,Arminia Bielefeld,DSC,13,2,7,4,12:17,-5,13
