#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Hamburger SV,HSV,17,11,3,3,27:14,13,36
2,Werder Bremen,SVW,17,9,4,4,29:19,10,31
3,Bayern München,FCB,17,8,7,2,25:18,7,31
4,Bayer Leverkusen,B04,17,7,4,6,34:26,8,25
5,FC Schalke 04,S04,17,6,7,4,15:15,0,25
6,VfB Stuttgart,VFB,17,4,9,4,19:20,-1,21
7,Hertha BSC,BSC,17,4,7,6,22:26,-4,19
8,Borussia Dortmund,BVB,17,3,9,5,22:24,-2,18
9,Hannover 96,H96,17,3,8,6,16:23,-7,17
10,Eintracht Frankfurt,SGE,17,4,4,9,18:29,-11,16
11,1. FC Nürnberg,FCN,17,3,5,9,19:32,-13,14
12,1. FSV Mainz 05,M05,17,3,4,10,15:24,-9,13
13,1. FC Kaiserslautern,FCK,17,3,4,10,21:38,-17,13
14,VfL Wolfsburg,WOB,17,3,3,11,17:39,-22,12
15,1. FC Köln,KOE,17,2,5,10,25:42,-17,11
16,Bor. Mönchengladbach,BMG,17,2,5,10,15:32,-17,11
17,Arminia Bielefeld,DSC,17,2,5,10,14:32,-18,11
18,MSV Duisburg,MSV,17,2,3,12,17:40,-23,9
