#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,11,7,3,1,18:10,8,24
2,Hamburger SV,HSV,10,5,3,2,15:8,7,18
3,Werder Bremen,SVW,10,5,2,3,17:10,7,17
4,FC Schalke 04,S04,11,4,5,2,10:8,2,17
5,VfB Stuttgart,VFB,9,3,6,0,8:5,3,15
6,Hannover 96,H96,10,2,5,3,12:13,-1,11
7,Eintracht Frankfurt,SGE,11,3,2,6,12:19,-7,11
8,Hertha BSC,BSC,10,2,4,4,10:17,-7,10
9,Bayer Leverkusen,B04,9,2,3,4,14:14,0,9
10,1. FC Nürnberg,FCN,10,2,3,5,11:20,-9,9
11,Borussia Dortmund,BVB,9,1,5,3,12:15,-3,8
12,Arminia Bielefeld,DSC,10,1,5,4,10:18,-8,8
13,Bor. Mönchengladbach,BMG,9,1,4,4,9:14,-5,7
14,VfL Wolfsburg,WOB,11,2,1,8,12:30,-18,7
15,1. FC Köln,KOE,11,1,3,7,18:28,-10,6
16,1. FC Kaiserslautern,FCK,9,1,2,6,9:21,-12,5
17,MSV Duisburg,MSV,11,1,2,8,9:25,-16,5
18,1. FSV Mainz 05,M05,9,1,1,7,8:16,-8,4
