#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,9,6,2,1,15:9,6,20
2,Hamburger SV,HSV,8,5,3,0,13:4,9,18
3,VfB Stuttgart,VFB,8,3,5,0,8:5,3,14
4,Werder Bremen,SVW,8,4,1,3,16:10,6,13
5,FC Schalke 04,S04,9,3,4,2,8:8,0,13
6,Hannover 96,H96,9,2,4,3,11:12,-1,10
7,Bayer Leverkusen,B04,8,2,3,3,14:13,1,9
8,Hertha BSC,BSC,9,2,3,4,9:16,-7,9
9,Eintracht Frankfurt,SGE,9,2,2,5,10:17,-7,8
10,1. FC Nürnberg,FCN,9,2,2,5,10:19,-9,8
11,Borussia Dortmund,BVB,8,1,4,3,12:15,-3,7
12,Bor. Mönchengladbach,BMG,8,1,4,3,9:12,-3,7
13,Arminia Bielefeld,DSC,8,1,4,3,8:15,-7,7
14,VfL Wolfsburg,WOB,9,2,1,6,10:23,-13,7
15,1. FC Köln,KOE,9,1,2,6,14:22,-8,5
16,1. FSV Mainz 05,M05,8,1,1,6,6:12,-6,4
17,1. FC Kaiserslautern,FCK,8,1,1,6,7:19,-12,4
18,MSV Duisburg,MSV,9,0,2,7,8:23,-15,2
