#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,1,1,0,0,5:2,3,3
2,Bayer Leverkusen,B04,2,1,0,1,5:3,2,3
3,Hamburger SV,HSV,1,1,0,0,2:0,2,3
3,Werder Bremen,SVW,1,1,0,0,2:0,2,3
5,1. FC Köln,KOE,1,1,0,0,3:2,1,3
6,FC Schalke 04,S04,1,1,0,0,2:1,1,3
7,1. FC Kaiserslautern,FCK,2,1,0,1,4:4,0,3
8,Borussia Dortmund,BVB,2,0,2,0,3:3,0,2
9,Hannover 96,H96,2,0,2,0,2:2,0,2
9,VfB Stuttgart,VFB,2,0,2,0,2:2,0,2
11,VfL Wolfsburg,WOB,1,0,1,0,1:1,0,1
12,Hertha BSC,BSC,2,0,1,1,2:5,-3,1
13,Bor. Mönchengladbach,BMG,2,0,1,1,1:4,-3,1
14,MSV Duisburg,MSV,1,0,0,1,3:5,-2,0
15,Eintracht Frankfurt,SGE,1,0,0,1,0:2,-2,0
16,Arminia Bielefeld,DSC,1,0,0,1,2:5,-3,0
17,1. FSV Mainz 05,M05,2,0,0,2,0:3,-3,0
18,1. FC Nürnberg,FCN,2,0,0,2,0:4,-4,0
