#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Hamburger SV,HSV,15,10,3,2,24:10,14,33
2,Bayern München,FCB,16,8,6,2,24:17,7,30
3,Werder Bremen,SVW,15,7,4,4,22:15,7,25
4,FC Schalke 04,S04,16,6,7,3,15:14,1,25
5,Bayer Leverkusen,B04,15,6,3,6,27:23,4,21
6,VfB Stuttgart,VFB,15,4,9,2,16:14,2,21
7,Hertha BSC,BSC,16,4,7,5,21:24,-3,19
8,Hannover 96,H96,16,3,7,6,14:21,-7,16
9,Eintracht Frankfurt,SGE,16,4,3,9,17:28,-11,15
10,Borussia Dortmund,BVB,15,2,8,5,17:20,-3,14
11,1. FC Nürnberg,FCN,16,3,4,9,17:30,-13,13
12,VfL Wolfsburg,WOB,16,3,3,10,16:37,-21,12
13,1. FC Köln,KOE,16,2,5,9,25:36,-11,11
14,Arminia Bielefeld,DSC,15,2,5,8,11:25,-14,11
15,1. FC Kaiserslautern,FCK,15,3,2,10,17:34,-17,11
16,1. FSV Mainz 05,M05,15,2,3,10,12:24,-12,9
17,Bor. Mönchengladbach,BMG,15,1,5,9,11:27,-16,8
18,MSV Duisburg,MSV,16,1,3,12,15:40,-25,6
