#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,13,7,5,1,19:11,8,26
2,Hamburger SV,HSV,12,7,3,2,19:10,9,24
3,FC Schalke 04,S04,13,6,5,2,14:10,4,23
4,Werder Bremen,SVW,12,6,3,3,19:11,8,21
5,VfB Stuttgart,VFB,12,4,7,1,12:8,4,19
6,Hannover 96,H96,13,3,6,4,14:15,-1,15
7,Hertha BSC,BSC,13,3,5,5,15:20,-5,14
8,Bayer Leverkusen,B04,12,3,3,6,21:22,-1,12
9,1. FC Nürnberg,FCN,13,3,3,7,16:27,-11,12
10,1. FC Kaiserslautern,FCK,12,3,2,7,13:24,-11,11
11,Eintracht Frankfurt,SGE,13,3,2,8,14:26,-12,11
12,Borussia Dortmund,BVB,12,1,7,4,12:16,-4,10
13,1. FC Köln,KOE,13,2,3,8,22:32,-10,9
14,Bor. Mönchengladbach,BMG,12,1,5,6,10:20,-10,8
15,Arminia Bielefeld,DSC,12,1,5,6,10:22,-12,8
16,VfL Wolfsburg,WOB,13,2,2,9,13:32,-19,8
17,1. FSV Mainz 05,M05,12,1,2,9,10:20,-10,5
18,MSV Duisburg,MSV,13,1,2,10,11:31,-20,5
