#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Hamburger SV,HSV,7,5,2,0,12:3,9,17
2,Bayern München,FCB,7,5,1,1,13:8,5,16
3,VfB Stuttgart,VFB,7,2,5,0,7:5,2,11
4,Werder Bremen,SVW,7,3,1,3,12:9,3,10
5,FC Schalke 04,S04,7,2,4,1,7:6,1,10
6,Bayer Leverkusen,B04,7,2,2,3,13:12,1,8
7,Borussia Dortmund,BVB,7,1,4,2,12:13,-1,7
8,VfL Wolfsburg,WOB,7,2,1,4,7:15,-8,7
9,Hannover 96,H96,7,1,3,3,9:12,-3,6
10,Bor. Mönchengladbach,BMG,7,1,3,3,8:11,-3,6
11,Arminia Bielefeld,DSC,7,1,3,3,7:14,-7,6
12,Hertha BSC,BSC,7,1,3,3,6:13,-7,6
13,1. FC Köln,KOE,7,1,2,4,11:16,-5,5
14,Eintracht Frankfurt,SGE,7,1,2,4,5:12,-7,5
15,1. FSV Mainz 05,M05,7,1,1,5,6:11,-5,4
16,1. FC Nürnberg,FCN,7,1,1,5,8:18,-10,4
17,1. FC Kaiserslautern,FCK,7,1,1,5,6:17,-11,4
18,MSV Duisburg,MSV,7,0,1,6,7:20,-13,1
