#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Hamburger SV,HSV,3,3,0,0,7:2,5,9
2,Bayern München,FCB,4,3,0,1,8:5,3,9
3,Werder Bremen,SVW,3,2,0,1,8:3,5,6
4,Bayer Leverkusen,B04,4,2,0,2,9:6,3,6
5,FC Schalke 04,S04,3,1,2,0,4:3,1,5
5,VfB Stuttgart,VFB,3,1,2,0,4:3,1,5
7,Hertha BSC,BSC,4,1,2,1,3:5,-2,5
8,VfL Wolfsburg,WOB,3,1,1,1,5:6,-1,4
9,1. FC Kaiserslautern,FCK,4,1,1,2,4:5,-1,4
10,Bor. Mönchengladbach,BMG,4,1,1,2,4:6,-2,4
11,Borussia Dortmund,BVB,4,0,3,1,6:7,-1,3
12,1. FC Köln,KOE,3,1,0,2,5:6,-1,3
13,1. FSV Mainz 05,M05,3,1,0,2,2:3,-1,3
14,Hannover 96,H96,4,0,2,2,2:5,-3,2
15,Arminia Bielefeld,DSC,3,0,1,2,3:8,-5,1
16,1. FC Nürnberg,FCN,4,0,1,3,2:7,-5,1
17,Eintracht Frankfurt,SGE,4,0,1,3,1:6,-5,1
18,MSV Duisburg,MSV,3,0,0,3,6:10,-4,0
