#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Hamburger SV,HSV,7,5,2,0,12:3,9,17
2,Bayern München,FCB,8,5,2,1,13:8,5,17
3,VfB Stuttgart,VFB,8,3,5,0,8:5,3,14
4,Werder Bremen,SVW,8,4,1,3,16:10,6,13
5,FC Schalke 04,S04,8,3,4,1,8:6,2,13
6,Bayer Leverkusen,B04,8,2,3,3,14:13,1,9
7,Hannover 96,H96,8,2,3,3,11:12,-1,9
8,Hertha BSC,BSC,9,2,3,4,9:16,-7,9
9,Eintracht Frankfurt,SGE,8,2,2,4,7:13,-6,8
10,Borussia Dortmund,BVB,8,1,4,3,12:15,-3,7
11,Bor. Mönchengladbach,BMG,8,1,4,3,9:12,-3,7
12,Arminia Bielefeld,DSC,8,1,4,3,8:15,-7,7
13,1. FC Nürnberg,FCN,8,2,1,5,9:18,-9,7
14,VfL Wolfsburg,WOB,8,2,1,5,8:20,-12,7
15,1. FC Köln,KOE,8,1,2,5,12:19,-7,5
16,1. FSV Mainz 05,M05,8,1,1,6,6:12,-6,4
17,1. FC Kaiserslautern,FCK,8,1,1,6,7:19,-12,4
18,MSV Duisburg,MSV,8,0,1,7,7:22,-15,1
