#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,1899 Hoffenheim,TSG,5,5,0,0,14:7,7,15
2,Bayern München,FCB,5,4,1,0,15:4,11,13
3,Bayer Leverkusen,B04,5,4,1,0,13:5,8,13
4,RB Leipzig,RBL,5,3,0,2,9:6,3,9
5,VfB Stuttgart,VFB,5,3,0,2,9:8,1,9
6,Borussia Dortmund,BVB,4,2,2,0,11:7,4,8
7,Eintracht Frankfurt,SGE,5,2,2,1,8:5,3,8
8,Bor. Mönchengladbach,BMG,5,1,3,1,14:14,0,6
9,VfL Bochum,BOC,6,1,2,3,5:17,-12,5
10,FC Augsburg,FCA,5,1,1,3,7:11,-4,4
11,SC Freiburg,SCF,5,1,1,3,3:11,-8,4
12,1. FC Union Berlin,FCU,5,1,0,4,7:10,-3,3
13,VfL Wolfsburg,WOB,5,1,0,4,6:11,-5,3
14,SV Darmstadt 98,D98,5,1,0,4,4:18,-14,3
15,1. FSV Mainz 05,M05,5,0,2,3,6:14,-8,2
16,Werder Bremen,SVW,5,0,1,4,6:12,-6,1
17,1. FC Heidenheim 1846,HDH,5,0,1,4,4:12,-8,1
18,1. FC Köln,KOE,5,0,1,4,2:13,-11,1
