#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayer Leverkusen,B04,7,5,2,0,17:6,11,17
2,Bayern München,FCB,7,5,1,1,17:9,8,16
3,1899 Hoffenheim,TSG,7,5,1,1,16:10,6,16
4,RB Leipzig,RBL,7,4,0,3,13:10,3,12
5,VfB Stuttgart,VFB,6,4,0,2,11:9,2,12
6,SC Freiburg,SCF,8,3,1,4,6:14,-8,10
7,Borussia Dortmund,BVB,6,2,3,1,13:10,3,9
8,Eintracht Frankfurt,SGE,7,2,3,2,11:9,2,9
9,Bor. Mönchengladbach,BMG,7,1,3,3,17:21,-4,6
10,VfL Bochum,BOC,8,1,3,4,6:20,-14,6
11,FC Augsburg,FCA,7,1,2,4,8:14,-6,5
12,1. FSV Mainz 05,M05,8,0,5,3,7:15,-8,5
13,1. FC Köln,KOE,7,1,2,4,4:14,-10,5
14,SV Darmstadt 98,D98,7,1,1,5,7:22,-15,4
15,1. FC Union Berlin,FCU,7,1,0,6,7:15,-8,3
16,VfL Wolfsburg,WOB,7,1,0,6,7:18,-11,3
17,Werder Bremen,SVW,6,0,1,5,6:14,-8,1
18,1. FC Heidenheim 1846,HDH,7,0,1,6,7:18,-11,1
