#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,6,5,1,0,16:4,12,16
2,Bayer Leverkusen,B04,6,5,1,0,16:5,11,16
3,1899 Hoffenheim,TSG,7,5,1,1,16:10,6,16
4,VfB Stuttgart,VFB,6,4,0,2,11:9,2,12
5,Borussia Dortmund,BVB,6,2,3,1,13:10,3,9
6,Eintracht Frankfurt,SGE,7,2,3,2,11:9,2,9
7,RB Leipzig,RBL,6,3,0,3,10:8,2,9
8,SC Freiburg,SCF,7,2,1,4,5:14,-9,7
9,Bor. Mönchengladbach,BMG,6,1,3,2,16:18,-2,6
10,VfL Bochum,BOC,7,1,3,3,5:17,-12,6
11,FC Augsburg,FCA,6,1,2,3,8:12,-4,5
12,1. FC Köln,KOE,7,1,2,4,4:14,-10,5
13,1. FSV Mainz 05,M05,7,0,4,3,7:15,-8,4
14,SV Darmstadt 98,D98,6,1,1,4,5:19,-14,4
15,1. FC Union Berlin,FCU,7,1,0,6,7:15,-8,3
16,VfL Wolfsburg,WOB,7,1,0,6,7:18,-11,3
17,Werder Bremen,SVW,6,0,1,5,6:14,-8,1
18,1. FC Heidenheim 1846,HDH,7,0,1,6,7:18,-11,1
