#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Borussia Dortmund,BVB,2,2,0,0,6:2,4,6
2,1. FSV Mainz 05,M05,2,2,0,0,6:3,3,6
3,SC Freiburg,SCF,2,2,0,0,3:1,2,6
4,Bayer Leverkusen,B04,2,1,1,0,4:2,2,4
4,Hamburger SV,HSV,2,1,1,0,4:2,2,4
6,1899 Hoffenheim,TSG,2,1,1,0,3:2,1,4
7,Eintracht Frankfurt,SGE,2,1,0,1,5:2,3,3
8,1. FC Kaiserslautern,FCK,2,1,0,1,4:3,1,3
9,FC St. Pauli,STP,2,1,0,1,3:2,1,3
10,1. FC Nürnberg,FCN,3,0,3,0,2:2,0,3
11,Hannover 96,H96,2,1,0,1,2:3,-1,3
12,Bor. Mönchengladbach,BMG,2,1,0,1,6:10,-4,3
13,1. FC Köln,KOE,2,0,1,1,2:4,-2,1
14,Werder Bremen,SVW,2,0,1,1,1:4,-3,1
15,Bayern München,FCB,1,0,0,1,0:2,-2,0
16,FC Schalke 04,S04,2,0,0,2,1:4,-3,0
16,VfB Stuttgart,VFB,2,0,0,2,1:4,-3,0
16,VfL Wolfsburg,WOB,2,0,0,2,1:4,-3,0
