#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Borussia Dortmund,BVB,6,6,0,0,17:4,13,18
2,Bayer Leverkusen,B04,6,5,1,0,13:5,8,16
3,Eintracht Frankfurt,SGE,7,4,1,2,14:6,8,13
4,1. FSV Mainz 05,M05,5,4,0,1,9:5,4,12
5,SC Freiburg,SCF,6,3,0,3,8:9,-1,9
6,FC St. Pauli,STP,6,3,0,3,6:8,-2,9
7,Hannover 96,H96,6,3,0,3,4:10,-6,9
8,Hamburger SV,HSV,6,2,1,3,9:10,-1,7
9,Bor. Mönchengladbach,BMG,6,2,1,3,14:18,-4,7
10,1899 Hoffenheim,TSG,6,1,3,2,8:10,-2,6
11,1. FC Nürnberg,FCN,7,1,3,3,7:12,-5,6
12,FC Schalke 04,S04,6,1,2,3,6:9,-3,5
13,Bayern München,FCB,5,1,2,2,5:8,-3,5
14,Werder Bremen,SVW,6,1,2,3,8:17,-9,5
15,VfL Wolfsburg,WOB,6,1,1,4,7:11,-4,4
16,1. FC Kaiserslautern,FCK,6,1,0,5,7:15,-8,3
17,VfB Stuttgart,VFB,6,0,2,4,7:13,-6,2
18,1. FC Köln,KOE,6,0,1,5,6:14,-8,1
