#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Borussia Dortmund,BVB,16,11,2,3,32:12,20,35
2,Bayer Leverkusen,B04,16,10,3,3,30:20,10,33
3,1. FSV Mainz 05,M05,16,9,2,5,27:22,5,29
4,Hannover 96,H96,16,7,2,7,16:26,-10,23
5,Bayern München,FCB,16,5,6,5,25:26,-1,21
6,VfB Stuttgart,VFB,16,5,4,7,26:30,-4,19
7,1. FC Kaiserslautern,FCK,16,6,1,9,21:31,-10,19
8,1. FC Nürnberg,FCN,16,4,6,6,18:23,-5,18
9,SC Freiburg,SCF,16,5,3,8,17:24,-7,18
10,Hamburger SV,HSV,16,5,3,8,16:27,-11,18
11,Bor. Mönchengladbach,BMG,16,5,2,9,21:33,-12,17
12,Werder Bremen,SVW,16,4,5,7,19:35,-16,17
13,FC Schalke 04,S04,16,4,4,8,13:24,-11,16
14,Eintracht Frankfurt,SGE,16,4,3,9,17:22,-5,15
15,1899 Hoffenheim,TSG,16,3,5,8,20:28,-8,14
16,VfL Wolfsburg,WOB,16,3,5,8,13:21,-8,14
17,FC St. Pauli,STP,16,4,2,10,13:31,-18,14
18,1. FC Köln,KOE,16,1,3,12,15:41,-26,6
