#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Borussia Dortmund,BVB,6,6,0,0,17:4,13,18
2,Bayer Leverkusen,B04,5,4,1,0,12:5,7,13
3,Eintracht Frankfurt,SGE,6,4,0,2,14:6,8,12
4,1. FSV Mainz 05,M05,5,4,0,1,9:5,4,12
5,FC St. Pauli,STP,6,3,0,3,6:8,-2,9
6,Hamburger SV,HSV,5,2,1,2,9:8,1,7
7,1899 Hoffenheim,TSG,6,1,3,2,8:10,-2,6
8,1. FC Nürnberg,FCN,6,1,3,2,7:9,-2,6
8,SC Freiburg,SCF,5,2,0,3,7:9,-2,6
10,Hannover 96,H96,5,2,0,3,3:10,-7,6
11,Bayern München,FCB,5,1,2,2,5:8,-3,5
12,Werder Bremen,SVW,6,1,2,3,8:17,-9,5
13,FC Schalke 04,S04,5,1,1,3,4:7,-3,4
14,VfL Wolfsburg,WOB,6,1,1,4,7:11,-4,4
15,Bor. Mönchengladbach,BMG,5,1,1,3,10:18,-8,4
16,1. FC Kaiserslautern,FCK,6,1,0,5,7:15,-8,3
17,VfB Stuttgart,VFB,5,0,1,4,4:10,-6,1
18,1. FC Köln,KOE,6,0,1,5,6:14,-8,1
