#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,3,3,0,0,17:3,14,9
2,Borussia Dortmund,BVB,3,3,0,0,10:0,10,9
3,RB Leipzig,RBL,3,3,0,0,9:2,7,9
4,VfL Wolfsburg,WOB,3,1,2,0,2:1,1,5
5,1. FC Union Berlin,FCU,3,1,1,1,6:4,2,4
6,Bayer Leverkusen,B04,2,1,1,0,4:2,2,4
7,Eintracht Frankfurt,SGE,2,1,1,0,3:2,1,4
8,Werder Bremen,SVW,3,1,1,1,3:5,-2,4
9,1899 Hoffenheim,TSG,2,1,0,1,4:2,2,3
10,FC Augsburg,FCA,2,1,0,1,2:2,0,3
11,Arminia Bielefeld,DSC,2,1,0,1,2:4,-2,3
12,Bor. Mönchengladbach,BMG,2,0,2,0,2:2,0,2
12,SC Freiburg,SCF,2,0,2,0,2:2,0,2
14,VfB Stuttgart,VFB,3,0,2,1,4:5,-1,2
15,FC Schalke 04,S04,2,0,1,1,2:4,-2,1
16,1. FC Köln,KOE,3,0,1,2,4:7,-3,1
17,Hertha BSC,BSC,2,0,0,2,1:5,-4,0
18,1. FSV Mainz 05,M05,3,0,0,3,3:8,-5,0
