#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,RB Leipzig,RBL,7,6,1,0,16:3,13,19
2,Bayern München,FCB,7,5,2,0,28:10,18,17
3,VfL Wolfsburg,WOB,7,5,2,0,12:6,6,17
4,1. FC Union Berlin,FCU,7,3,3,1,17:9,8,12
5,Borussia Dortmund,BVB,7,4,0,3,16:10,6,12
6,Bayer Leverkusen,B04,6,3,2,1,13:8,5,11
7,Eintracht Frankfurt,SGE,7,2,5,0,11:9,2,11
8,Bor. Mönchengladbach,BMG,7,2,4,1,10:7,3,10
9,SC Freiburg,SCF,7,2,3,2,13:12,1,9
10,Hertha BSC,BSC,7,2,2,3,10:12,-2,8
11,FC Augsburg,FCA,7,2,2,3,8:11,-3,8
12,1899 Hoffenheim,TSG,7,2,1,4,12:13,-1,7
13,Arminia Bielefeld,DSC,7,2,0,5,5:11,-6,6
14,Werder Bremen,SVW,7,1,2,4,6:12,-6,5
15,VfB Stuttgart,VFB,7,0,4,3,9:13,-4,4
16,1. FSV Mainz 05,M05,7,0,2,5,6:13,-7,2
17,1. FC Köln,KOE,8,0,2,6,8:18,-10,2
18,FC Schalke 04,S04,7,0,2,5,3:13,-10,2
