#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,RB Leipzig,RBL,13,10,2,1,25:10,15,32
2,Bayern München,FCB,12,9,3,0,46:18,28,30
3,VfL Wolfsburg,WOB,12,8,4,0,24:8,16,28
4,Eintracht Frankfurt,SGE,12,6,6,0,22:13,9,24
5,Borussia Dortmund,BVB,12,7,2,3,27:14,13,23
6,1. FC Union Berlin,FCU,13,5,7,1,24:14,10,22
7,Bayer Leverkusen,B04,13,5,4,4,25:19,6,19
8,SC Freiburg,SCF,13,5,4,4,24:20,4,19
9,Bor. Mönchengladbach,BMG,13,5,4,4,20:16,4,19
10,1899 Hoffenheim,TSG,12,5,2,5,22:17,5,17
11,VfB Stuttgart,VFB,12,3,6,3,21:17,4,15
12,FC Augsburg,FCA,13,4,3,6,15:21,-6,15
13,Werder Bremen,SVW,12,3,4,5,12:17,-5,13
14,Arminia Bielefeld,DSC,13,4,1,8,10:21,-11,13
15,1. FSV Mainz 05,M05,13,3,2,8,11:20,-9,11
16,Hertha BSC,BSC,12,3,2,7,13:24,-11,11
17,1. FC Köln,KOE,12,1,4,7,12:21,-9,7
18,FC Schalke 04,S04,13,1,3,9,8:26,-18,6
