#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,7,4,2,1,13:6,7,14
2,Hamburger SV,HSV,7,4,1,2,9:5,4,13
3,Karlsruher SC,KSC,7,4,1,2,7:8,-1,13
4,Hannover 96,H96,7,3,2,2,8:7,1,11
5,Bayer Leverkusen,B04,7,3,1,3,9:7,2,10
6,Werder Bremen,SVW,6,2,3,1,8:8,0,9
7,VfL Wolfsburg,WOB,6,2,2,2,13:13,0,8
8,FC Schalke 04,S04,6,1,4,1,7:6,1,7
9,MSV Duisburg,MSV,6,2,0,4,6:8,-2,6
10,VfL Bochum,BOC,7,2,0,5,7:11,-4,6
11,Eintracht Frankfurt,SGE,7,0,5,2,7:12,-5,5
12,1. FC Nürnberg,FCN,7,1,2,4,8:15,-7,5
13,Borussia Dortmund,BVB,6,1,1,4,8:14,-6,4
14,Arminia Bielefeld,DSC,6,1,1,4,4:19,-15,4
15,Hertha BSC,BSC,6,1,0,5,5:10,-5,3
16,FC Hansa Rostock,ROS,6,1,0,5,5:11,-6,3
17,VfB Stuttgart,VFB,6,1,0,5,5:14,-9,3
18,Energie Cottbus,FCE,7,0,3,4,3:15,-12,3
