#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,15,9,4,2,24:11,13,31
2,FC Schalke 04,S04,15,6,6,3,21:19,2,24
3,Werder Bremen,SVW,15,5,6,4,25:26,-1,21
4,VfL Wolfsburg,WOB,15,6,3,6,23:25,-2,21
5,Hamburger SV,HSV,15,4,7,4,14:12,2,19
6,Hannover 96,H96,15,5,4,6,20:22,-2,19
7,Karlsruher SC,KSC,15,5,4,6,14:21,-7,19
8,Eintracht Frankfurt,SGE,15,4,6,5,18:21,-3,18
9,Bayer Leverkusen,B04,15,5,2,8,21:23,-2,17
10,MSV Duisburg,MSV,15,5,2,8,15:20,-5,17
11,VfL Bochum,BOC,15,4,2,9,13:23,-10,14
12,VfB Stuttgart,VFB,15,4,2,9,16:31,-15,14
13,Borussia Dortmund,BVB,16,3,4,9,19:36,-17,13
14,Hertha BSC,BSC,15,2,5,8,15:21,-6,11
15,Energie Cottbus,FCE,14,1,6,7,9:29,-20,9
16,FC Hansa Rostock,ROS,15,2,2,11,11:27,-16,8
17,1. FC Nürnberg,FCN,15,2,2,11,14:32,-18,8
18,Arminia Bielefeld,DSC,15,1,5,9,12:38,-26,8
