#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,17,10,5,2,27:13,14,35
2,FC Schalke 04,S04,16,7,6,3,24:19,5,27
3,Werder Bremen,SVW,16,6,6,4,26:26,0,24
4,VfL Wolfsburg,WOB,16,7,3,6,26:27,-1,24
5,Hamburger SV,HSV,17,5,7,5,17:15,2,22
6,Bayer Leverkusen,B04,17,6,2,9,25:27,-2,20
7,Hannover 96,H96,17,5,5,7,22:29,-7,20
8,Karlsruher SC,KSC,16,5,4,7,15:24,-9,19
9,Eintracht Frankfurt,SGE,17,4,6,7,19:26,-7,18
10,MSV Duisburg,MSV,16,5,2,9,15:22,-7,17
11,VfL Bochum,BOC,17,5,2,10,16:26,-10,17
12,Hertha BSC,BSC,16,3,5,8,17:22,-5,14
13,Borussia Dortmund,BVB,17,3,5,9,21:38,-17,14
14,VfB Stuttgart,VFB,17,4,2,11,18:38,-20,14
15,Energie Cottbus,FCE,16,1,7,8,10:32,-22,10
16,1. FC Nürnberg,FCN,17,2,3,12,14:33,-19,9
17,FC Hansa Rostock,ROS,16,2,2,12,11:30,-19,8
18,Arminia Bielefeld,DSC,16,1,5,10,12:40,-28,8
