#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,12,8,3,1,20:7,13,27
2,Bayer Leverkusen,B04,12,5,2,5,19:18,1,17
3,Hamburger SV,HSV,11,4,4,3,13:10,3,16
4,Hannover 96,H96,11,4,3,4,14:15,-1,15
5,Karlsruher SC,KSC,11,4,3,4,12:17,-5,15
6,FC Schalke 04,S04,10,3,5,2,15:13,2,14
7,VfL Wolfsburg,WOB,11,4,2,5,19:22,-3,14
8,Werder Bremen,SVW,10,3,4,3,14:14,0,13
9,Eintracht Frankfurt,SGE,12,2,6,4,14:19,-5,12
10,VfB Stuttgart,VFB,11,4,0,7,14:23,-9,12
11,Borussia Dortmund,BVB,12,3,2,7,15:26,-11,11
12,MSV Duisburg,MSV,11,3,1,7,10:16,-6,10
13,VfL Bochum,BOC,11,3,0,8,9:18,-9,9
14,Hertha BSC,BSC,10,2,1,7,10:15,-5,7
15,Energie Cottbus,FCE,10,0,6,4,7:19,-12,6
16,1. FC Nürnberg,FCN,12,1,2,9,10:24,-14,5
17,Arminia Bielefeld,DSC,11,1,2,8,7:32,-25,5
18,FC Hansa Rostock,ROS,10,1,1,8,6:18,-12,4
