#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,30,22,5,3,69:22,47,71
2,Bayer Leverkusen,B04,30,16,11,3,58:27,31,59
3,Hertha BSC,BSC,30,15,7,8,48:30,18,52
4,1. FC Kaiserslautern,FCK,30,15,6,9,45:41,4,51
5,Borussia Dortmund,BVB,30,13,9,8,42:31,11,48
6,VfL Wolfsburg,WOB,30,13,9,8,49:42,7,48
7,MSV Duisburg,MSV,30,12,9,9,41:39,2,45
8,Hamburger SV,HSV,30,11,10,9,38:37,1,43
9,TSV 1860 München,M60,30,11,8,11,43:42,1,41
10,FC Schalke 04,S04,30,8,11,11,32:44,-12,35
11,VfB Stuttgart,VFB,30,7,12,11,36:41,-5,33
12,SC Freiburg,SCF,30,8,9,13,31:37,-6,33
13,Werder Bremen,SVW,30,8,8,14,33:42,-9,32
14,1. FC Nürnberg,FCN,30,6,14,10,35:46,-11,32
15,FC Hansa Rostock,ROS,30,7,10,13,42:53,-11,31
16,VfL Bochum,BOC,30,7,8,15,36:54,-18,29
17,Eintracht Frankfurt,SGE,30,5,10,15,32:50,-18,25
18,Bor. Mönchengladbach,BMG,30,4,8,18,37:69,-32,20
