#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,25,19,4,2,58:16,42,61
2,Bayer Leverkusen,B04,25,13,9,3,47:22,25,48
3,1. FC Kaiserslautern,FCK,25,13,6,6,38:34,4,45
4,Hertha BSC,BSC,25,13,5,7,39:24,15,44
5,Borussia Dortmund,BVB,25,11,7,7,35:25,10,40
6,VfL Wolfsburg,WOB,25,10,9,6,42:33,9,39
7,TSV 1860 München,M60,25,10,7,8,39:34,5,37
8,Hamburger SV,HSV,25,9,7,9,30:34,-4,34
9,VfB Stuttgart,VFB,25,7,10,8,31:32,-1,31
10,MSV Duisburg,MSV,25,7,9,9,29:36,-7,30
11,Werder Bremen,SVW,25,7,7,11,31:34,-3,28
12,FC Schalke 04,S04,25,6,10,9,27:38,-11,28
13,SC Freiburg,SCF,25,6,9,10,26:31,-5,27
14,VfL Bochum,BOC,25,7,6,12,30:40,-10,27
15,1. FC Nürnberg,FCN,25,5,11,9,30:42,-12,26
16,Eintracht Frankfurt,SGE,25,5,8,12,27:40,-13,23
17,FC Hansa Rostock,ROS,25,5,8,12,33:47,-14,23
18,Bor. Mönchengladbach,BMG,25,3,6,16,26:56,-30,15
