#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,20,16,2,2,50:13,37,50
2,Bayer Leverkusen,B04,20,10,8,2,41:19,22,38
3,1. FC Kaiserslautern,FCK,20,11,5,4,32:29,3,38
4,TSV 1860 München,M60,20,10,6,4,36:25,11,36
5,Hertha BSC,BSC,20,10,3,7,29:19,10,33
6,Borussia Dortmund,BVB,20,9,5,6,31:21,10,32
7,VfL Wolfsburg,WOB,20,7,8,5,35:29,6,29
8,Werder Bremen,SVW,20,6,7,7,29:27,2,25
9,VfB Stuttgart,VFB,20,6,7,7,26:27,-1,25
10,Hamburger SV,HSV,20,6,7,7,23:25,-2,25
11,SC Freiburg,SCF,20,5,9,6,22:24,-2,24
12,VfL Bochum,BOC,20,6,5,9,25:34,-9,23
13,FC Schalke 04,S04,20,5,7,8,21:31,-10,22
14,MSV Duisburg,MSV,20,4,8,8,20:32,-12,20
15,Eintracht Frankfurt,SGE,20,4,6,10,22:33,-11,18
16,FC Hansa Rostock,ROS,20,3,8,9,27:39,-12,17
17,1. FC Nürnberg,FCN,20,2,10,8,21:37,-16,16
18,Bor. Mönchengladbach,BMG,20,2,5,13,20:46,-26,11
