#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,29,21,5,3,67:22,45,68
2,Bayer Leverkusen,B04,29,16,10,3,56:25,31,58
3,Hertha BSC,BSC,29,14,7,8,46:30,16,49
4,VfL Wolfsburg,WOB,29,13,9,7,49:40,9,48
5,1. FC Kaiserslautern,FCK,29,14,6,9,41:41,0,48
6,Borussia Dortmund,BVB,29,13,8,8,41:30,11,47
7,Hamburger SV,HSV,29,11,9,9,36:35,1,42
8,MSV Duisburg,MSV,29,11,9,9,39:39,0,42
9,TSV 1860 München,M60,29,10,8,11,41:42,-1,38
10,FC Schalke 04,S04,29,8,10,11,31:43,-12,34
11,VfB Stuttgart,VFB,29,7,12,10,36:39,-3,33
12,SC Freiburg,SCF,29,8,9,12,31:35,-4,33
13,Werder Bremen,SVW,29,8,8,13,33:38,-5,32
14,1. FC Nürnberg,FCN,29,6,13,10,33:44,-11,31
15,FC Hansa Rostock,ROS,29,7,9,13,41:52,-11,30
16,VfL Bochum,BOC,29,7,8,14,36:52,-16,29
17,Eintracht Frankfurt,SGE,29,5,9,15,30:48,-18,24
18,Bor. Mönchengladbach,BMG,29,4,7,18,36:68,-32,19
