#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,10,8,1,1,27:9,18,25
2,TSV 1860 München,M60,10,6,2,2,21:12,9,20
3,Bayer Leverkusen,B04,10,5,4,1,25:14,11,19
4,Hertha BSC,BSC,10,5,2,3,16:11,5,17
5,Hamburger SV,HSV,10,4,4,2,15:12,3,16
6,VfB Stuttgart,VFB,10,4,3,3,16:12,4,15
7,Borussia Dortmund,BVB,10,4,3,3,15:12,3,15
8,SC Freiburg,SCF,10,3,6,1,14:12,2,15
9,1. FC Kaiserslautern,FCK,10,4,3,3,17:22,-5,15
10,VfL Bochum,BOC,10,4,1,5,13:14,-1,13
11,VfL Wolfsburg,WOB,10,2,5,3,14:15,-1,11
12,1. FC Nürnberg,FCN,10,2,5,3,14:19,-5,11
13,MSV Duisburg,MSV,10,2,5,3,12:17,-5,11
14,FC Schalke 04,S04,10,2,4,4,9:15,-6,10
15,Eintracht Frankfurt,SGE,10,2,3,5,12:17,-5,9
16,FC Hansa Rostock,ROS,10,2,2,6,14:23,-9,8
17,Werder Bremen,SVW,10,1,3,6,13:18,-5,6
18,Bor. Mönchengladbach,BMG,10,1,2,7,14:27,-13,5
