#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,7,6,1,0,20:7,13,19
2,TSV 1860 München,M60,7,5,1,1,16:7,9,16
3,Bayer Leverkusen,B04,7,3,3,1,13:9,4,12
4,Hertha BSC,BSC,7,4,0,3,13:11,2,12
5,Hamburger SV,HSV,7,3,3,1,9:8,1,12
6,1. FC Kaiserslautern,FCK,7,3,2,2,13:15,-2,11
7,VfB Stuttgart,VFB,7,3,1,3,10:8,2,10
8,SC Freiburg,SCF,7,2,4,1,8:7,1,10
8,VfL Bochum,BOC,7,3,1,3,8:7,1,10
10,MSV Duisburg,MSV,7,2,3,2,10:12,-2,9
11,Borussia Dortmund,BVB,7,2,2,3,9:9,0,8
12,FC Schalke 04,S04,7,2,2,3,5:9,-4,8
13,1. FC Nürnberg,FCN,7,1,4,2,10:14,-4,7
14,FC Hansa Rostock,ROS,7,2,1,4,10:16,-6,7
15,Eintracht Frankfurt,SGE,7,1,3,3,9:12,-3,6
16,Bor. Mönchengladbach,BMG,7,1,2,4,11:15,-4,5
17,Werder Bremen,SVW,7,1,1,5,9:13,-4,4
18,VfL Wolfsburg,WOB,7,0,4,3,8:12,-4,4
