#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,5,5,0,0,17:5,12,15
2,TSV 1860 München,M60,5,3,1,1,9:6,3,10
3,1. FC Kaiserslautern,FCK,5,3,1,1,9:10,-1,10
4,Hertha BSC,BSC,5,3,0,2,9:8,1,9
5,Bayer Leverkusen,B04,5,2,2,1,10:7,3,8
6,SC Freiburg,SCF,5,2,2,1,6:5,1,8
7,Hamburger SV,HSV,5,2,2,1,8:8,0,8
8,VfB Stuttgart,VFB,5,2,1,2,7:4,3,7
9,1. FC Nürnberg,FCN,5,1,4,0,7:6,1,7
10,FC Schalke 04,S04,5,2,1,2,5:8,-3,7
11,VfL Bochum,BOC,5,2,0,3,5:5,0,6
12,Bor. Mönchengladbach,BMG,5,1,2,2,8:8,0,5
13,MSV Duisburg,MSV,5,1,2,2,6:10,-4,5
14,Borussia Dortmund,BVB,5,1,1,3,5:6,-1,4
15,Werder Bremen,SVW,5,1,1,3,8:10,-2,4
16,FC Hansa Rostock,ROS,5,1,1,3,8:14,-6,4
17,VfL Wolfsburg,WOB,5,0,3,2,7:10,-3,3
18,Eintracht Frankfurt,SGE,5,0,2,3,6:10,-4,2
