#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,26,19,4,3,59:18,41,61
2,Bayer Leverkusen,B04,26,14,9,3,49:22,27,51
3,1. FC Kaiserslautern,FCK,26,14,6,6,40:35,5,48
4,Hertha BSC,BSC,26,13,5,8,40:27,13,44
5,Borussia Dortmund,BVB,26,12,7,7,37:26,11,43
6,VfL Wolfsburg,WOB,26,11,9,6,43:33,10,42
7,TSV 1860 München,M60,26,10,7,9,39:36,3,37
8,Hamburger SV,HSV,26,9,8,9,30:34,-4,35
9,MSV Duisburg,MSV,26,8,9,9,32:37,-5,33
10,VfB Stuttgart,VFB,26,7,11,8,31:32,-1,32
11,FC Schalke 04,S04,26,7,10,9,28:38,-10,31
12,Werder Bremen,SVW,26,7,8,11,31:34,-3,29
13,VfL Bochum,BOC,26,7,7,12,32:42,-10,28
14,SC Freiburg,SCF,26,6,9,11,27:33,-6,27
15,1. FC Nürnberg,FCN,26,5,12,9,30:42,-12,27
16,Eintracht Frankfurt,SGE,26,5,8,13,27:41,-14,23
17,FC Hansa Rostock,ROS,26,5,8,13,33:48,-15,23
18,Bor. Mönchengladbach,BMG,26,3,7,16,28:58,-30,16
