#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,23,19,2,2,55:13,42,59
2,1. FC Kaiserslautern,FCK,23,13,6,4,37:31,6,45
3,Bayer Leverkusen,B04,23,11,9,3,44:21,23,42
4,Borussia Dortmund,BVB,23,11,6,6,33:21,12,39
5,Hertha BSC,BSC,23,11,5,7,33:22,11,38
6,TSV 1860 München,M60,23,10,7,6,38:30,8,37
7,VfL Wolfsburg,WOB,23,9,9,5,40:30,10,36
8,VfB Stuttgart,VFB,23,7,9,7,31:30,1,30
9,MSV Duisburg,MSV,23,7,8,8,27:33,-6,29
10,Hamburger SV,HSV,23,7,7,9,25:31,-6,28
11,SC Freiburg,SCF,23,6,9,8,25:27,-2,27
12,Werder Bremen,SVW,23,6,7,10,29:31,-2,25
13,VfL Bochum,BOC,23,6,6,11,28:39,-11,24
14,FC Schalke 04,S04,23,5,9,9,24:37,-13,24
15,Eintracht Frankfurt,SGE,23,4,8,11,25:38,-13,20
16,1. FC Nürnberg,FCN,23,3,11,9,26:41,-15,20
17,FC Hansa Rostock,ROS,23,3,8,12,28:47,-19,17
18,Bor. Mönchengladbach,BMG,23,3,6,14,24:50,-26,15
