#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,13,11,1,1,34:10,24,34
2,Bayer Leverkusen,B04,13,7,5,1,29:14,15,26
3,TSV 1860 München,M60,13,8,2,3,26:17,9,26
4,1. FC Kaiserslautern,FCK,13,7,3,3,20:22,-2,24
5,Borussia Dortmund,BVB,13,6,4,3,21:13,8,22
6,VfL Wolfsburg,WOB,13,5,5,3,25:18,7,20
7,Hamburger SV,HSV,13,4,5,4,17:16,1,17
7,Hertha BSC,BSC,13,5,2,6,17:16,1,17
9,VfL Bochum,BOC,13,5,2,6,17:18,-1,17
10,VfB Stuttgart,VFB,13,4,4,5,17:16,1,16
11,Eintracht Frankfurt,SGE,13,4,4,5,18:20,-2,16
12,SC Freiburg,SCF,13,3,6,4,16:18,-2,15
13,MSV Duisburg,MSV,13,3,6,4,15:20,-5,15
14,1. FC Nürnberg,FCN,13,2,7,4,17:25,-8,13
15,FC Schalke 04,S04,13,2,5,6,12:22,-10,11
16,Werder Bremen,SVW,13,2,4,7,16:21,-5,10
17,FC Hansa Rostock,ROS,13,2,4,7,18:28,-10,10
18,Bor. Mönchengladbach,BMG,13,1,3,9,16:37,-21,6
