#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayer Leverkusen,B04,5,5,0,0,17:5,12,15
2,Bayern München,FCB,5,4,1,0,23:3,20,13
3,Borussia Dortmund,BVB,5,4,1,0,9:4,5,13
4,VfB Stuttgart,VFB,5,4,0,1,18:5,13,12
5,RB Leipzig,RBL,5,3,2,0,16:3,13,11
6,VfL Wolfsburg,WOB,4,3,0,1,7:3,4,9
7,Eintracht Frankfurt,SGE,5,2,3,0,7:4,3,9
8,Werder Bremen,SVW,5,3,0,2,10:8,2,9
9,SC Freiburg,SCF,4,3,0,1,7:5,2,9
10,FC Augsburg,FCA,5,2,2,1,12:11,1,8
11,1. FC Heidenheim 1846,HDH,4,2,0,2,9:10,-1,6
12,SV Darmstadt 98,D98,4,1,1,2,9:12,-3,4
13,Bor. Mönchengladbach,BMG,5,1,1,3,5:9,-4,4
14,VfL Bochum,BOC,4,0,3,1,5:7,-2,3
15,1899 Hoffenheim,TSG,4,1,0,3,6:9,-3,3
16,1. FC Köln,KOE,4,1,0,3,5:8,-3,3
17,1. FC Union Berlin,FCU,4,1,0,3,4:9,-5,3
18,1. FSV Mainz 05,M05,4,0,1,3,3:10,-7,1
