#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,VfB Stuttgart,VFB,3,3,0,0,13:1,12,9
2,Bayer Leverkusen,B04,3,3,0,0,12:4,8,9
3,VfL Wolfsburg,WOB,3,3,0,0,6:1,5,9
4,Bayern München,FCB,3,2,1,0,12:3,9,7
5,RB Leipzig,RBL,3,2,1,0,10:3,7,7
6,Borussia Dortmund,BVB,3,2,1,0,4:2,2,7
7,1. FC Heidenheim 1846,HDH,3,2,0,1,7:5,2,6
8,Werder Bremen,SVW,3,2,0,1,6:5,1,6
9,SC Freiburg,SCF,3,2,0,1,5:4,1,6
10,FC Augsburg,FCA,3,1,2,0,8:7,1,5
11,Eintracht Frankfurt,SGE,3,1,2,0,2:1,1,5
12,SV Darmstadt 98,D98,3,1,1,1,8:9,-1,4
13,1899 Hoffenheim,TSG,3,1,0,2,5:6,-1,3
14,1. FC Union Berlin,FCU,3,1,0,2,4:6,-2,3
15,VfL Bochum,BOC,3,0,2,1,3:5,-2,2
16,1. FSV Mainz 05,M05,3,0,1,2,2:7,-5,1
17,1. FC Köln,KOE,3,0,0,3,2:7,-5,0
18,Bor. Mönchengladbach,BMG,3,0,0,3,1:6,-5,0
