#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Borussia Dortmund,BVB,7,6,1,0,21:2,19,19
2,Bayern München,FCB,7,4,2,1,16:7,9,14
3,1899 Hoffenheim,TSG,7,4,2,1,13:8,5,14
4,RB Leipzig,RBL,7,4,1,2,12:8,4,13
5,Hannover 96,H96,7,3,3,1,7:4,3,12
6,FC Augsburg,FCA,7,3,2,2,9:6,3,11
7,Bor. Mönchengladbach,BMG,7,3,2,2,10:12,-2,11
8,Eintracht Frankfurt,SGE,7,3,1,3,6:6,0,10
9,FC Schalke 04,S04,7,3,1,3,8:9,-1,10
10,Hertha BSC,BSC,7,2,3,2,8:8,0,9
11,Bayer Leverkusen,B04,7,2,2,3,13:11,2,8
12,VfL Wolfsburg,WOB,7,1,4,2,6:9,-3,7
13,1. FSV Mainz 05,M05,7,2,1,4,7:11,-4,7
14,VfB Stuttgart,VFB,7,2,1,4,4:9,-5,7
15,SC Freiburg,SCF,7,1,4,2,5:11,-6,7
16,Hamburger SV,HSV,7,2,1,4,4:11,-7,7
17,Werder Bremen,SVW,7,0,4,3,3:7,-4,4
18,1. FC Köln,KOE,7,0,1,6,2:15,-13,1
