#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,32,26,3,3,88:23,65,81
2,FC Schalke 04,S04,32,16,9,7,50:36,14,57
3,Borussia Dortmund,BVB,32,15,10,7,62:42,20,55
4,1899 Hoffenheim,TSG,32,14,10,8,63:45,18,52
5,Bayer Leverkusen,B04,32,14,9,9,55:42,13,51
6,RB Leipzig,RBL,32,13,8,11,47:50,-3,47
7,Eintracht Frankfurt,SGE,32,13,7,12,42:44,-2,46
8,VfB Stuttgart,VFB,32,13,6,13,30:35,-5,45
9,Bor. Mönchengladbach,BMG,32,12,8,12,43:49,-6,44
10,Hertha BSC,BSC,32,10,13,9,40:37,3,43
11,FC Augsburg,FCA,32,10,11,11,42:42,0,41
12,Werder Bremen,SVW,32,9,11,12,35:39,-4,38
13,Hannover 96,H96,32,9,9,14,39:50,-11,36
14,1. FSV Mainz 05,M05,32,8,9,15,35:49,-14,33
15,SC Freiburg,SCF,32,7,12,13,29:53,-24,33
16,VfL Wolfsburg,WOB,32,5,15,12,31:43,-12,30
17,Hamburger SV,HSV,32,7,7,18,27:49,-22,28
18,1. FC Köln,KOE,32,5,7,20,33:63,-30,22
