#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,23,19,2,2,55:18,37,59
2,Borussia Dortmund,BVB,23,11,7,5,48:29,19,40
3,Eintracht Frankfurt,SGE,23,11,6,6,32:26,6,39
4,Bayer Leverkusen,B04,23,10,8,5,43:30,13,38
5,RB Leipzig,RBL,23,11,5,7,36:31,5,38
6,FC Schalke 04,S04,23,10,7,6,36:30,6,37
7,Hannover 96,H96,23,8,8,7,32:33,-1,32
8,FC Augsburg,FCA,23,8,7,8,32:29,3,31
9,1899 Hoffenheim,TSG,23,8,7,8,37:37,0,31
10,Bor. Mönchengladbach,BMG,23,9,4,10,30:35,-5,31
11,Hertha BSC,BSC,23,7,9,7,30:30,0,30
12,SC Freiburg,SCF,23,6,10,7,24:37,-13,28
13,VfB Stuttgart,VFB,23,8,3,12,19:27,-8,27
14,VfL Wolfsburg,WOB,23,4,12,7,26:30,-4,24
15,Werder Bremen,SVW,23,5,8,10,21:28,-7,23
16,1. FSV Mainz 05,M05,23,6,5,12,28:41,-13,23
17,Hamburger SV,HSV,23,4,5,14,18:34,-16,17
18,1. FC Köln,KOE,23,3,5,15,20:42,-22,14
