#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,22,18,2,2,53:17,36,56
2,RB Leipzig,RBL,22,11,5,6,35:29,6,38
3,Borussia Dortmund,BVB,22,10,7,5,47:29,18,37
4,Eintracht Frankfurt,SGE,22,10,6,6,30:25,5,36
5,Bayer Leverkusen,B04,22,9,8,5,41:29,12,35
6,FC Schalke 04,S04,22,9,7,6,34:29,5,34
7,FC Augsburg,FCA,22,8,7,7,32:28,4,31
8,1899 Hoffenheim,TSG,22,8,7,7,36:35,1,31
9,Hannover 96,H96,22,8,7,7,31:32,-1,31
10,Bor. Mönchengladbach,BMG,22,9,4,9,30:34,-4,31
11,Hertha BSC,BSC,22,7,9,6,30:28,2,30
12,SC Freiburg,SCF,22,5,10,7,23:37,-14,25
13,VfL Wolfsburg,WOB,22,4,12,6,25:28,-3,24
14,VfB Stuttgart,VFB,22,7,3,12,18:27,-9,24
15,Werder Bremen,SVW,22,5,8,9,21:27,-6,23
16,1. FSV Mainz 05,M05,22,5,5,12,26:41,-15,20
17,Hamburger SV,HSV,22,4,5,13,17:32,-15,17
18,1. FC Köln,KOE,22,3,4,15,19:41,-22,13
