#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,31,25,3,3,84:22,62,78
2,FC Schalke 04,S04,31,16,8,7,49:35,14,56
3,Borussia Dortmund,BVB,31,15,9,7,61:41,20,54
4,Bayer Leverkusen,B04,31,14,9,8,55:41,14,51
5,1899 Hoffenheim,TSG,31,13,10,8,60:44,16,49
6,RB Leipzig,RBL,31,13,8,10,47:47,0,47
7,Eintracht Frankfurt,SGE,31,13,7,11,41:40,1,46
8,Bor. Mönchengladbach,BMG,31,12,7,12,42:48,-6,43
9,Hertha BSC,BSC,31,10,12,9,38:35,3,42
10,VfB Stuttgart,VFB,31,12,6,13,29:35,-6,42
11,FC Augsburg,FCA,31,10,10,11,40:40,0,40
12,Werder Bremen,SVW,31,9,10,12,34:38,-4,37
13,Hannover 96,H96,31,9,9,13,38:47,-9,36
14,VfL Wolfsburg,WOB,31,5,15,11,30:40,-10,30
15,1. FSV Mainz 05,M05,31,7,9,15,32:49,-17,30
16,SC Freiburg,SCF,31,6,12,13,26:51,-25,30
17,Hamburger SV,HSV,31,6,7,18,24:48,-24,25
18,1. FC Köln,KOE,31,5,7,19,31:60,-29,22
