#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,16,12,2,2,36:11,25,38
2,FC Schalke 04,S04,16,8,5,3,26:19,7,29
3,RB Leipzig,RBL,16,8,4,4,25:22,3,28
4,Bayer Leverkusen,B04,16,7,6,3,30:19,11,27
5,1899 Hoffenheim,TSG,16,7,5,4,26:20,6,26
6,Borussia Dortmund,BVB,16,7,4,5,37:23,14,25
7,Eintracht Frankfurt,SGE,16,7,4,5,18:16,2,25
8,Bor. Mönchengladbach,BMG,16,7,4,5,24:27,-3,25
9,FC Augsburg,FCA,16,6,5,5,24:20,4,23
10,Hannover 96,H96,16,6,4,6,20:22,-2,22
11,Hertha BSC,BSC,16,5,6,5,23:23,0,21
12,VfL Wolfsburg,WOB,16,3,10,3,21:20,1,19
13,SC Freiburg,SCF,16,4,6,6,14:28,-14,18
14,VfB Stuttgart,VFB,16,5,2,9,13:20,-7,17
15,1. FSV Mainz 05,M05,16,4,4,8,17:26,-9,16
16,Hamburger SV,HSV,16,4,3,9,14:22,-8,15
17,Werder Bremen,SVW,16,3,5,8,11:18,-7,14
18,1. FC Köln,KOE,16,0,3,13,9:32,-23,3
