#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,11,8,2,1,27:8,19,26
2,RB Leipzig,RBL,11,7,1,3,18:13,5,22
3,Borussia Dortmund,BVB,11,6,2,3,28:14,14,20
4,FC Schalke 04,S04,11,6,2,3,14:10,4,20
5,1899 Hoffenheim,TSG,11,5,4,2,20:14,6,19
6,Hannover 96,H96,11,5,3,3,15:11,4,18
7,Eintracht Frankfurt,SGE,11,5,3,3,13:11,2,18
8,Bor. Mönchengladbach,BMG,11,5,3,3,17:19,-2,18
9,Bayer Leverkusen,B04,11,4,4,3,23:16,7,16
10,FC Augsburg,FCA,11,4,4,3,16:11,5,16
11,Hertha BSC,BSC,11,3,5,3,14:15,-1,14
12,VfB Stuttgart,VFB,11,4,1,6,10:14,-4,13
13,1. FSV Mainz 05,M05,11,3,3,5,12:17,-5,12
14,VfL Wolfsburg,WOB,11,1,8,2,13:16,-3,11
15,Hamburger SV,HSV,11,3,1,7,10:18,-8,10
16,SC Freiburg,SCF,11,1,5,5,6:21,-15,8
17,Werder Bremen,SVW,11,0,5,6,4:14,-10,5
18,1. FC Köln,KOE,11,0,2,9,4:22,-18,2
