#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,29,23,3,3,76:21,55,72
2,FC Schalke 04,S04,29,15,7,7,45:33,12,52
3,Borussia Dortmund,BVB,29,14,9,6,57:39,18,51
4,Bayer Leverkusen,B04,29,13,9,7,51:36,15,48
5,Eintracht Frankfurt,SGE,29,13,7,9,40:33,7,46
6,RB Leipzig,RBL,29,13,7,9,44:41,3,46
7,1899 Hoffenheim,TSG,29,11,10,8,53:42,11,43
8,Bor. Mönchengladbach,BMG,29,11,7,11,38:43,-5,40
9,VfB Stuttgart,VFB,29,11,5,13,26:34,-8,38
10,Hertha BSC,BSC,29,8,12,9,33:34,-1,36
11,FC Augsburg,FCA,29,9,9,11,38:40,-2,36
12,Werder Bremen,SVW,29,9,9,11,33:35,-2,36
13,Hannover 96,H96,29,9,8,12,37:43,-6,35
14,SC Freiburg,SCF,29,6,12,11,26:48,-22,30
15,VfL Wolfsburg,WOB,29,5,14,10,30:37,-7,29
16,1. FSV Mainz 05,M05,29,6,9,14,30:47,-17,27
17,Hamburger SV,HSV,29,5,7,17,23:46,-23,22
18,1. FC Köln,KOE,29,5,6,18,28:56,-28,21
