#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,1. FC Kaiserslautern,FCK,1,1,0,0,4:0,4,3
2,SC Freiburg,SCF,1,1,0,0,3:0,3,3
3,FC Schalke 04,S04,1,1,0,0,3:1,2,3
4,Borussia Dortmund,BVB,1,1,0,0,2:0,2,3
5,Bayer Leverkusen,B04,1,1,0,0,2:1,1,3
6,Bor. Mönchengladbach,BMG,1,1,0,0,1:0,1,3
6,Energie Cottbus,FCE,1,1,0,0,1:0,1,3
8,1. FC Köln,KOE,1,0,1,0,0:0,0,1
8,FC St. Pauli,STP,1,0,1,0,0:0,0,1
8,Hertha BSC,BSC,1,0,1,0,0:0,0,1
8,VfB Stuttgart,VFB,1,0,1,0,0:0,0,1
12,VfL Wolfsburg,WOB,1,0,0,1,1:2,-1,0
13,Bayern München,FCB,1,0,0,1,0:1,-1,0
13,Hamburger SV,HSV,1,0,0,1,0:1,-1,0
15,FC Hansa Rostock,ROS,1,0,0,1,1:3,-2,0
16,1. FC Nürnberg,FCN,1,0,0,1,0:2,-2,0
17,Werder Bremen,SVW,1,0,0,1,0:3,-3,0
18,TSV 1860 München,M60,1,0,0,1,0:4,-4,0
