#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Borussia Dortmund,BVB,3,3,0,0,8:0,8,9
2,1. FC Kaiserslautern,FCK,3,3,0,0,9:3,6,9
3,Bayer Leverkusen,B04,3,2,1,0,6:2,4,7
4,Energie Cottbus,FCE,3,2,0,1,4:3,1,6
5,Bayern München,FCB,3,1,1,1,4:2,2,4
6,1. FC Köln,KOE,3,1,1,1,3:2,1,4
6,Hamburger SV,HSV,3,1,1,1,3:2,1,4
8,Bor. Mönchengladbach,BMG,3,1,1,1,3:3,0,4
8,Hertha BSC,BSC,3,1,1,1,3:3,0,4
10,FC Schalke 04,S04,3,1,1,1,3:4,-1,4
11,Werder Bremen,SVW,3,1,1,1,3:5,-2,4
12,SC Freiburg,SCF,3,1,0,2,4:5,-1,3
13,1. FC Nürnberg,FCN,3,1,0,2,2:3,-1,3
14,FC Hansa Rostock,ROS,3,1,0,2,2:6,-4,3
15,FC St. Pauli,STP,3,0,2,1,1:2,-1,2
16,VfB Stuttgart,VFB,3,0,2,1,0:2,-2,2
17,VfL Wolfsburg,WOB,3,0,1,2,2:7,-5,1
18,TSV 1860 München,M60,3,0,1,2,1:7,-6,1
