#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Borussia Dortmund,BVB,4,4,0,0,10:0,10,12
2,1. FC Kaiserslautern,FCK,4,4,0,0,12:5,7,12
3,Energie Cottbus,FCE,4,3,0,1,7:5,2,9
4,Bayer Leverkusen,B04,4,2,2,0,9:5,4,8
5,Bayern München,FCB,4,2,1,1,6:2,4,7
6,Bor. Mönchengladbach,BMG,4,2,1,1,5:3,2,7
7,VfB Stuttgart,VFB,4,1,2,1,4:4,0,5
8,FC Schalke 04,S04,4,1,2,1,6:7,-1,5
9,Hamburger SV,HSV,4,1,1,2,5:5,0,4
10,Hertha BSC,BSC,4,1,1,2,5:6,-1,4
10,SC Freiburg,SCF,4,1,1,2,5:6,-1,4
12,1. FC Köln,KOE,4,1,1,2,3:4,-1,4
13,TSV 1860 München,M60,4,1,1,2,4:8,-4,4
13,Werder Bremen,SVW,4,1,1,2,4:8,-4,4
15,1. FC Nürnberg,FCN,4,1,0,3,4:7,-3,3
16,FC Hansa Rostock,ROS,4,1,0,3,2:8,-6,3
17,FC St. Pauli,STP,4,0,2,2,1:4,-3,2
18,VfL Wolfsburg,WOB,4,0,2,2,3:8,-5,2
