#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayer Leverkusen,B04,19,13,3,3,46:24,22,42
2,Borussia Dortmund,BVB,19,13,3,3,33:13,20,42
3,1. FC Kaiserslautern,FCK,19,12,2,5,40:25,15,38
4,Werder Bremen,SVW,19,11,3,5,32:21,11,36
5,Bayern München,FCB,19,10,4,5,35:16,19,34
6,FC Schalke 04,S04,19,9,5,5,28:22,6,32
7,Hertha BSC,BSC,19,9,5,5,30:25,5,32
8,TSV 1860 München,M60,19,9,3,7,29:30,-1,30
9,VfB Stuttgart,VFB,19,7,7,5,23:18,5,28
10,VfL Wolfsburg,WOB,19,7,4,8,33:29,4,25
11,SC Freiburg,SCF,19,5,6,8,24:30,-6,21
12,Hamburger SV,HSV,19,5,5,9,25:32,-7,20
13,FC Hansa Rostock,ROS,19,5,4,10,17:27,-10,19
14,Bor. Mönchengladbach,BMG,19,3,8,8,19:28,-9,17
15,Energie Cottbus,FCE,19,4,5,10,17:34,-17,17
16,1. FC Köln,KOE,19,3,5,11,11:31,-20,14
17,1. FC Nürnberg,FCN,19,3,4,12,14:35,-21,13
18,FC St. Pauli,STP,19,2,6,11,21:37,-16,12
