#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,11,9,1,1,27:4,23,28
2,Bayer Leverkusen,B04,11,8,3,0,29:12,17,27
3,1. FC Kaiserslautern,FCK,11,8,1,2,24:14,10,25
4,Borussia Dortmund,BVB,11,7,1,3,17:8,9,22
5,VfB Stuttgart,VFB,11,5,3,3,14:13,1,18
6,FC Schalke 04,S04,11,5,3,3,12:12,0,18
7,Werder Bremen,SVW,11,5,2,4,16:14,2,17
8,Hertha BSC,BSC,11,5,2,4,17:17,0,17
9,Bor. Mönchengladbach,BMG,11,3,4,4,15:15,0,13
10,SC Freiburg,SCF,11,3,4,4,15:16,-1,13
11,Hamburger SV,HSV,11,3,3,5,14:15,-1,12
12,FC Hansa Rostock,ROS,11,3,3,5,11:16,-5,12
13,Energie Cottbus,FCE,11,3,2,6,12:22,-10,11
14,TSV 1860 München,M60,11,3,2,6,12:23,-11,11
15,VfL Wolfsburg,WOB,11,2,3,6,13:17,-4,9
16,1. FC Köln,KOE,11,2,2,7,7:20,-13,8
17,FC St. Pauli,STP,11,1,4,6,11:17,-6,7
18,1. FC Nürnberg,FCN,11,2,1,8,8:19,-11,7
