#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayer Leverkusen,B04,16,12,3,1,42:19,23,39
2,Borussia Dortmund,BVB,16,12,1,3,27:9,18,37
3,1. FC Kaiserslautern,FCK,16,11,1,4,35:20,15,34
4,Bayern München,FCB,16,10,3,3,34:10,24,33
5,Werder Bremen,SVW,16,10,2,4,27:16,11,32
6,Hertha BSC,BSC,16,8,4,4,25:19,6,28
7,FC Schalke 04,S04,16,7,5,4,19:17,2,26
8,VfB Stuttgart,VFB,16,6,5,5,18:16,2,23
9,TSV 1860 München,M60,16,7,2,7,21:27,-6,23
10,VfL Wolfsburg,WOB,16,5,4,7,26:24,2,19
11,SC Freiburg,SCF,16,4,5,7,19:26,-7,17
12,Hamburger SV,HSV,16,4,4,8,19:26,-7,16
13,FC Hansa Rostock,ROS,16,4,4,8,15:22,-7,16
14,Bor. Mönchengladbach,BMG,16,3,6,7,17:24,-7,15
15,Energie Cottbus,FCE,16,3,4,9,13:28,-15,13
16,1. FC Köln,KOE,16,3,3,10,11:28,-17,12
17,1. FC Nürnberg,FCN,16,3,2,11,12:31,-19,11
18,FC St. Pauli,STP,16,1,4,11,16:34,-18,7
