#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,15,11,3,1,33:7,26,36
2,Bayer Leverkusen,B04,15,7,4,4,22:17,5,25
3,VfL Wolfsburg,WOB,15,6,4,5,29:22,7,22
4,Bor. Mönchengladbach,BMG,15,5,6,4,17:11,6,21
5,1. FC Köln,KOE,15,5,3,7,16:21,-5,18
6,1. FSV Mainz 05,M05,15,3,7,5,18:24,-6,16
7,Borussia Dortmund,BVB,15,4,3,8,19:24,-5,15
8,1899 Hoffenheim,TSG,15,3,5,7,17:24,-7,14
9,VfB Stuttgart,VFB,15,3,5,7,20:28,-8,14
10,Werder Bremen,SVW,15,3,5,7,22:37,-15,14
11,FC Schalke 04,S04,15,3,4,8,16:22,-6,13
12,Hertha BSC,BSC,15,3,4,8,18:26,-8,13
13,SC Freiburg,SCF,15,2,6,7,13:22,-9,12
14,FC Augsburg,FCA,15,4,0,11,11:21,-10,12
15,Hannover 96,H96,15,2,5,8,15:28,-13,11
16,Eintracht Frankfurt,SGE,15,2,4,9,20:35,-15,10
17,SC Paderborn 07,SCP,15,2,4,9,8:32,-24,10
18,Hamburger SV,HSV,15,2,3,10,6:29,-23,9
