#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,10,6,3,1,17:6,11,21
2,1. FC Köln,KOE,10,5,1,4,15:15,0,16
3,Bayer Leverkusen,B04,10,4,2,4,12:12,0,14
4,VfB Stuttgart,VFB,10,3,4,3,16:16,0,13
5,VfL Wolfsburg,WOB,9,3,3,3,16:12,4,12
6,Bor. Mönchengladbach,BMG,10,3,3,4,8:7,1,12
7,FC Augsburg,FCA,10,4,0,6,6:10,-4,12
8,FC Schalke 04,S04,9,3,1,5,13:13,0,10
9,Eintracht Frankfurt,SGE,10,2,4,4,16:20,-4,10
10,1. FSV Mainz 05,M05,10,1,6,3,11:16,-5,9
10,1899 Hoffenheim,TSG,10,2,3,5,11:16,-5,9
12,Hamburger SV,HSV,10,2,3,5,5:11,-6,9
13,Hannover 96,H96,11,2,3,6,12:19,-7,9
14,Borussia Dortmund,BVB,11,2,2,7,12:17,-5,8
15,Hertha BSC,BSC,10,2,2,6,15:22,-7,8
16,Werder Bremen,SVW,10,2,2,6,15:30,-15,8
17,SC Freiburg,SCF,10,1,4,5,9:16,-7,7
18,SC Paderborn 07,SCP,10,1,4,5,6:20,-14,7
