#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,11,7,3,1,23:6,17,24
2,1. FC Köln,KOE,11,5,1,5,15:16,-1,16
3,VfL Wolfsburg,WOB,10,4,3,3,21:16,5,15
4,Bayer Leverkusen,B04,11,4,3,4,14:14,0,15
5,Bor. Mönchengladbach,BMG,11,3,4,4,9:8,1,13
6,VfB Stuttgart,VFB,11,3,4,4,17:18,-1,13
7,FC Augsburg,FCA,11,4,0,7,8:13,-5,12
8,Borussia Dortmund,BVB,12,3,2,7,15:19,-4,11
9,FC Schalke 04,S04,10,3,1,6,13:14,-1,10
10,1899 Hoffenheim,TSG,11,2,4,5,12:17,-5,10
11,SC Freiburg,SCF,11,2,4,5,11:16,-5,10
12,Eintracht Frankfurt,SGE,11,2,4,5,17:23,-6,10
13,Hannover 96,H96,12,2,4,6,13:20,-7,10
14,SC Paderborn 07,SCP,11,2,4,5,8:21,-13,10
15,1. FSV Mainz 05,M05,11,1,6,4,13:20,-7,9
16,Hamburger SV,HSV,11,2,3,6,5:19,-14,9
17,Werder Bremen,SVW,11,2,3,6,16:31,-15,9
18,Hertha BSC,BSC,11,2,2,7,16:24,-8,8
