#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,9,5,3,1,15:6,9,18
2,1. FC Köln,KOE,10,5,1,4,15:15,0,16
3,Bayer Leverkusen,B04,9,4,2,3,11:10,1,14
4,VfB Stuttgart,VFB,10,3,4,3,16:16,0,13
5,VfL Wolfsburg,WOB,9,3,3,3,16:12,4,12
6,Bor. Mönchengladbach,BMG,9,3,3,3,8:6,2,12
7,FC Augsburg,FCA,10,4,0,6,6:10,-4,12
8,FC Schalke 04,S04,9,3,1,5,13:13,0,10
9,1899 Hoffenheim,TSG,9,2,3,4,11:13,-2,9
10,Eintracht Frankfurt,SGE,9,2,3,4,14:18,-4,9
11,1. FSV Mainz 05,M05,10,1,6,3,11:16,-5,9
12,Hannover 96,H96,10,2,3,5,11:17,-6,9
13,Hamburger SV,HSV,10,2,3,5,5:11,-6,9
14,Werder Bremen,SVW,10,2,2,6,15:30,-15,8
15,SC Freiburg,SCF,10,1,4,5,9:16,-7,7
16,SC Paderborn 07,SCP,9,1,3,5,6:20,-14,6
17,Borussia Dortmund,BVB,10,1,2,7,9:17,-8,5
18,Hertha BSC,BSC,9,1,2,6,13:22,-9,5
