#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,1. FC Köln,KOE,6,3,1,2,9:7,2,10
2,Bayern München,FCB,5,2,3,0,7:1,6,9
3,Bor. Mönchengladbach,BMG,5,2,2,1,5:2,3,8
4,VfL Wolfsburg,WOB,5,2,1,2,8:5,3,7
5,1. FSV Mainz 05,M05,6,1,4,1,8:9,-1,7
6,Hannover 96,H96,6,2,1,3,3:7,-4,7
7,1899 Hoffenheim,TSG,5,1,3,1,5:5,0,6
8,Eintracht Frankfurt,SGE,5,1,2,2,7:9,-2,5
9,Bayer Leverkusen,B04,5,1,2,2,6:8,-2,5
10,VfB Stuttgart,VFB,6,1,2,3,10:14,-4,5
11,SC Freiburg,SCF,6,1,2,3,6:10,-4,5
12,Werder Bremen,SVW,6,1,2,3,10:18,-8,5
13,SC Paderborn 07,SCP,5,1,1,3,5:10,-5,4
14,Hamburger SV,HSV,6,1,1,4,1:8,-7,4
15,Borussia Dortmund,BVB,5,1,0,4,6:10,-4,3
16,FC Schalke 04,S04,6,1,0,5,6:11,-5,3
17,FC Augsburg,FCA,6,1,0,5,2:7,-5,3
18,Hertha BSC,BSC,5,0,1,4,5:12,-7,1
