#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,7,4,3,0,12:1,11,15
2,1. FC Köln,KOE,8,4,1,3,12:13,-1,13
3,VfL Wolfsburg,WOB,7,3,1,3,13:9,4,10
4,Bor. Mönchengladbach,BMG,7,2,3,2,6:4,2,9
5,VfB Stuttgart,VFB,8,2,3,3,15:16,-1,9
6,FC Augsburg,FCA,8,3,0,5,5:8,-3,9
7,Eintracht Frankfurt,SGE,7,2,2,3,12:13,-1,8
8,Bayer Leverkusen,B04,7,2,2,3,9:10,-1,8
9,Hannover 96,H96,8,2,2,4,9:14,-5,8
10,SC Freiburg,SCF,8,1,4,3,9:13,-4,7
11,1. FSV Mainz 05,M05,8,1,4,3,10:15,-5,7
12,FC Schalke 04,S04,7,2,0,5,10:11,-1,6
13,1899 Hoffenheim,TSG,7,1,3,3,5:10,-5,6
14,SC Paderborn 07,SCP,7,1,2,4,6:15,-9,5
15,Hamburger SV,HSV,8,1,2,5,2:11,-9,5
16,Werder Bremen,SVW,8,1,2,5,12:25,-13,5
17,Hertha BSC,BSC,7,1,1,5,9:16,-7,4
18,Borussia Dortmund,BVB,8,1,1,6,8:15,-7,4
