#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Werder Bremen,SVW,4,3,1,0,11:6,5,10
2,Bayern München,FCB,3,3,0,0,7:0,7,9
3,Hertha BSC,BSC,3,3,0,0,8:2,6,9
4,Hamburger SV,HSV,4,2,2,0,7:2,5,8
5,FC Schalke 04,S04,4,2,2,0,5:2,3,8
6,VfL Wolfsburg,WOB,4,2,2,0,7:5,2,8
7,Bor. Mönchengladbach,BMG,3,2,1,0,5:3,2,7
8,Borussia Dortmund,BVB,3,2,0,1,5:3,2,6
9,1. FC Köln,KOE,4,2,0,2,5:5,0,6
10,MSV Duisburg,MSV,4,1,2,1,4:5,-1,5
11,Hannover 96,H96,3,1,1,1,6:6,0,4
12,VfB Stuttgart,VFB,4,1,1,2,5:6,-1,4
13,Bayer Leverkusen,B04,3,1,1,1,5:7,-2,4
14,Arminia Bielefeld,DSC,4,1,1,2,2:4,-2,4
15,Eintracht Frankfurt,SGE,3,1,0,2,2:5,-3,3
16,1. FC Kaiserslautern,FCK,3,1,0,2,6:10,-4,3
17,1. FC Nürnberg,FCN,3,0,2,1,3:4,-1,2
18,1. FSV Mainz 05,M05,4,0,1,3,3:8,-5,1
