#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Werder Bremen,SVW,5,4,1,0,17:8,9,13
2,Bayern München,FCB,4,4,0,0,9:0,9,12
3,Bor. Mönchengladbach,BMG,4,3,1,0,6:3,3,10
4,Hertha BSC,BSC,4,3,0,1,9:4,5,9
5,FC Schalke 04,S04,5,2,3,0,6:3,3,9
6,Hamburger SV,HSV,5,2,2,1,7:3,4,8
7,VfL Wolfsburg,WOB,4,2,2,0,7:5,2,8
8,Borussia Dortmund,BVB,4,2,1,1,5:3,2,7
9,Arminia Bielefeld,DSC,5,2,1,2,5:4,1,7
10,1. FC Köln,KOE,5,2,0,3,6:9,-3,6
11,Hannover 96,H96,4,1,2,1,7:7,0,5
12,1. FC Nürnberg,FCN,4,1,2,1,5:5,0,5
13,VfB Stuttgart,VFB,5,1,2,2,6:7,-1,5
14,Bayer Leverkusen,B04,4,1,2,1,6:8,-2,5
15,MSV Duisburg,MSV,5,1,2,2,4:6,-2,5
16,1. FSV Mainz 05,M05,5,1,1,3,6:9,-3,4
17,1. FC Kaiserslautern,FCK,5,1,1,3,9:16,-7,4
18,Eintracht Frankfurt,SGE,4,1,0,3,2:6,-4,3
