#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,13,12,0,1,32:8,24,36
2,Werder Bremen,SVW,14,10,2,2,41:18,23,32
3,FC Schalke 04,S04,13,8,5,0,25:10,15,29
4,Hamburger SV,HSV,14,9,2,3,23:12,11,29
5,Bor. Mönchengladbach,BMG,14,7,5,2,21:13,8,26
6,Borussia Dortmund,BVB,14,7,3,4,19:14,5,24
7,Arminia Bielefeld,DSC,14,7,2,5,17:12,5,23
8,Hertha BSC,BSC,13,6,4,3,23:15,8,22
9,1. FSV Mainz 05,M05,14,5,5,4,28:21,7,20
10,Bayer Leverkusen,B04,14,5,5,4,21:19,2,20
11,Hannover 96,H96,13,4,7,2,21:16,5,19
12,VfL Wolfsburg,WOB,13,4,7,2,13:10,3,19
13,Eintracht Frankfurt,SGE,13,5,3,5,22:17,5,18
14,1. FC Nürnberg,FCN,13,5,3,5,18:15,3,18
15,VfB Stuttgart,VFB,14,3,7,4,15:16,-1,16
16,MSV Duisburg,MSV,13,3,7,3,13:15,-2,16
17,1. FC Kaiserslautern,FCK,14,4,4,6,24:30,-6,16
18,1. FC Köln,KOE,13,2,4,7,14:25,-11,10
