#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,11,7,2,2,15:6,9,23
2,VfB Stuttgart,VFB,11,5,2,4,11:11,0,17
3,1. FC Kaiserslautern,FCK,11,5,1,5,13:20,-7,16
4,FC Schalke 04,S04,11,4,3,4,16:15,1,15
5,Hamburger SV,HSV,11,3,5,3,18:17,1,14
6,Bayer Leverkusen,B04,10,3,5,2,10:12,-2,14
7,Borussia Dortmund,BVB,10,3,4,3,9:6,3,13
8,Werder Bremen,SVW,10,3,3,4,21:18,3,12
9,Hertha BSC,BSC,11,3,3,5,11:25,-14,12
10,VfL Wolfsburg,WOB,10,1,7,2,11:16,-5,10
11,TSV 1860 München,M60,10,2,3,5,10:18,-8,9
12,Eintracht Frankfurt,SGE,11,2,1,8,9:20,-11,7
13,SC Freiburg,SCF,10,1,3,6,9:20,-11,6
14,SSV Ulm 1846,ULM,10,1,3,6,8:21,-13,6
15,SpVgg Unterhaching,UNT,11,1,2,8,9:19,-10,5
16,MSV Duisburg,MSV,11,1,2,8,10:29,-19,5
17,FC Hansa Rostock,ROS,10,0,4,6,10:26,-16,4
18,Arminia Bielefeld,DSC,10,1,1,8,5:23,-18,4
