#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Eintracht Frankfurt,SGE,1,1,0,0,3:2,1,3
2,FC Schalke 04,S04,1,1,0,0,1:0,1,3
3,Hamburger SV,HSV,1,0,1,0,2:2,0,1
4,Arminia Bielefeld,DSC,1,0,1,0,1:1,0,1
4,Hertha BSC,BSC,1,0,1,0,1:1,0,1
4,SC Freiburg,SCF,1,0,1,0,1:1,0,1
7,Bayer Leverkusen,B04,1,0,1,0,0:0,0,1
7,Werder Bremen,SVW,1,0,1,0,0:0,0,1
9,TSV 1860 München,M60,1,0,0,1,1:2,-1,0
9,VfL Wolfsburg,WOB,1,0,0,1,1:2,-1,0
11,Borussia Dortmund,BVB,1,0,0,1,0:1,-1,0
12,1. FC Kaiserslautern,FCK,1,0,0,1,2:4,-2,0
13,Bayern München,FCB,1,0,0,1,0:2,-2,0
13,MSV Duisburg,MSV,1,0,0,1,0:2,-2,0
15,FC Hansa Rostock,ROS,1,0,0,1,2:5,-3,0
16,SSV Ulm 1846,ULM,1,0,0,1,1:4,-3,0
17,SpVgg Unterhaching,UNT,1,0,0,1,0:3,-3,0
17,VfB Stuttgart,VFB,1,0,0,1,0:3,-3,0
